userid venueid
2373443 509db390e4b01b9e4932c44f
14507560 4bc4c6542a89ef3b10cff688
14507560 4b298d2df964a520bba024e3
67522537 4a5d112bf964a52021bd1fe3
8095290 43ed7e9ef964a5204e2f1fe3
8095290 511aff88e4b0a828de75fa82
8095290 50a3c8d71648dde90eba44d6
221811 4cba1520035d236a5c2ed84e
221811 4cbaecc3dd41a35db10deba0
221811 4cba1520035d236a5c2ed84e
221811 512c9fd8183fc104248c5c7d
221811 4d0240aaac222d43d57c0c0a
221811 4541114bf964a520433c1fe3
18681256 423e0e80f964a52056201fe3
18681256 51ca1c8d498ef3bd0794bb0a
18681256 4bf6df1db182c9b639a9745a
18681256 49e63a33f964a52023641fe3
3479662 4c0d23072466a5936e197721
5179115 408c5100f964a520c8f21ee3
5179115 50c8d0f9e4b033901889acc9
5179115 53642866498eb90ac292f92a
5179115 408c5100f964a520c8f21ee3
5179115 50c8d0f9e4b033901889acc9
5179115 408c5100f964a520c8f21ee3
5179115 50c8d0f9e4b033901889acc9
5179115 50c8d0f9e4b033901889acc9
5179115 408c5100f964a520c8f21ee3
5179115 408c5100f964a520c8f21ee3
675064 4aa16a71f964a520814020e3
675064 4838e7faf964a52008501fe3
17248650 5099cdd5e4b095fae6838a37
4858 3fd66200f964a5202fed1ee3
4858 40b7d280f964a52091001fe3
1260936 4ad4c062f964a520e5f720e3
1260936 4ad4c062f964a520b9f720e3
1260936 4e40afcdb61cdcbed357dc1a
1260936 4fd3bc6ce4b04b44f48bb026
1260936 4ae4b522f964a520509d21e3
1260936 5316082a498ec500d7781070
1260936 4ad4c064f964a52071f820e3
1260936 4ad4c064f964a52071f820e3
1260936 4dc9d2add4c07b350108956a
1260936 522672ae2fc6aaf1dc4a2a22
1260936 4b4628c7f964a5208a1826e3
1260936 4e610556d22d509a38fea4d0
1260936 5145cda8e4b0ee65551b8860
1260936 4d103de8b765224bf9b6e932
1260936 4ff2bcc8e4b00cc51b8bbf19
1260936 4c2c285c8abca593bb610120
1260936 4b058890f964a520a8cd22e3
1260936 4b9e3a64f964a52063d336e3
1260936 4b75ad1df964a520331c2ee3
43985136 4b92f05cf964a5209f2834e3
43985136 4b61ebf2f964a520722b2ae3
3949592 4dcc883fe4cd130e1639308b
3949592 4ad4c04ff964a520fff320e3
3949592 4d49cc4b11a36ea8906e2b1c
3949592 4b397833f964a520f45c25e3
3949592 4adc98c5f964a520b72d21e3
3949592 4b50bb49f964a520ca2f27e3
3949592 4c14242e77cea5935a2dd060
3949592 4adc98c5f964a520b72d21e3
3949592 4be44d2c910020a19182d114
3949592 4be44d2c910020a19182d114
3949592 4c7ddfe52079b713fe7fe8f5
21350320 4b8d6884f964a520eaf932e3
21350320 4c8feb16590ab1f7eff3e27d
21350320 4f7e3b0fe4b0cc516350a303
21350320 4edcd7750aaf49e02c71f592
21350320 4c8feb16590ab1f7eff3e27d
53892742 52b4419c11d273d51124b9a4
43625989 4b348ddcf964a520e12725e3
43625989 4b869109f964a520d88f31e3
43625989 4d3163995c2db60cc2b3b76c
4841717 4e5fc76b483bca37015c3b8f
4841717 4b05b648f964a5206ae122e3
83362137 51b63310498efeebadd43def
83362137 4d26ffad467d6ea88e9bb895
83362137 4e1b7010aeb75c8b520f0cbb
83362137 4fbb50eee4b0182c68bfd356
83362137 4c5d540b9b28d13a2b2e5970
83362137 516982fee4b0ad0b577e4297
83362137 51e7fbeb498e14e874481887
83362137 4ec942e06c251306cd8cd421
83362137 516982fee4b0ad0b577e4297
83362137 4f274f9a771679f13b5f35fb
83362137 52e7c5f5498e6b481739c998
83362137 509c48b1e4b06425919bb8e9
83362137 4e273fbfae609b2f94ef4736
83362137 4f274f9a771679f13b5f35fb
83362137 52403b34498ed768f7ef97ee
83362137 4f1468cae4b045626a191998
83362137 50aa29f5e4b0495d7fefa97a
83362137 4e9c3b4d0aaf5f690f0881ae
83362137 52c9e7e0498e9a038d65e05f
83362137 4f8f297be4b07368268426c5
5678853 4b5de73bf964a520a37229e3
29869160 5099abe8e4b04aa9acc48079
20042769 4b58cae6f964a5207b6b28e3
20042769 4b58cae6f964a5207b6b28e3
20042769 4e9475beb8f772c30c73d8e2
20042769 4b58cae6f964a5207b6b28e3
20042769 4b58cae6f964a5207b6b28e3
20042769 4b58cae6f964a5207b6b28e3
20042769 4b58cae6f964a5207b6b28e3
25677733 4c35d07009a99c74988a0c2a
31673013 4b05886cf964a520fcc422e3
31673013 4b095b58f964a5201b1623e3
8670410 4b6026bff964a5208bd729e3
8670410 4e846a7a5c5c9240de803ec7
38977205 4d21b7010901721e2ff29ca5
38977205 530a1b66498eac2f0af6c23c
38977205 4b17a386f964a520c2c623e3
14306790 4a1cc8d1f964a520617b1fe3
5292308 4bdc2fa62a3a0f47efc0b1b6
17668417 4ce4afa2e571a093a1508687
17668417 521d6be011d27d689a1a3978
17668417 4b1e7356f964a5201f1a24e3
8376206 4c92231557e5b60c764c661c
8376206 525da4dd498eb92d634abc6f
8376206 531652b1498e0377e1212d49
8376206 4e0a50b3c65b62ba40da9be3
8376206 4e0a50b3c65b62ba40da9be3
8376206 531652b1498e0377e1212d49
8376206 4bb5258a941ad13ae8d11de3
8376206 4e0a50b3c65b62ba40da9be3
8376206 525a0cc711d26b8d7178ef3c
8376206 4bb5258a941ad13ae8d11de3
67485056 4bba627698c7ef3b1c0a3302
67485056 4e1bbf4b7d8bdabfd0f81ece
67485056 4ce547f4dfaef04d64346d83
67485056 4a803efdf964a520caf41fe3
67485056 4a4f8105f964a52060af1fe3
67485056 4ad4f3e2f964a520e10021e3
67485056 4a803efdf964a520caf41fe3
67485056 4b5b9871f964a520b80929e3
4841717 4e5fc76b483bca37015c3b8f
4841717 4b05b648f964a5206ae122e3
18879635 4eecc5d59a52993fb67042c9
18879635 529fc55011d2e9632e382ae3
18879635 4eecc5d59a52993fb67042c9
18879635 5318b2a6498ef08cf7e447ef
18879635 4f7431c3e4b02d04781f96e5
18879635 5318b2a6498ef08cf7e447ef
1970369 41326e00f964a5204f141fe3
1970369 4ac68d43f964a52005b520e3
62569283 4bc63d3051b376b0733b1b6f
5195860 4c8a1860770fb60cd436cfc3
5195860 52e0c256498eb4243e1a9fc7
5195860 4dd29df1ae60fb3f53c4f5c6
7661778 50c755aee4b01e00708fcc8f
66647293 4c42d9c9ce54e21efd440d1a
66647293 4bdbdaddc79cc92899ab84e9
66647293 4d60c950865a224b76c8af85
6711451 4b9ed3f0f964a520c00437e3
17858906 49dea6abf964a520aa601fe3
17858906 511c522ae4b0887a98fbf3d6
17858906 46ae2f06f964a5207f491fe3
17858906 4b76dcb6f964a52019652ee3
17858906 4bb5aeb4ef159c746cfa74f7
17858906 511aa85fe4b04aef1e62d02a
17858906 4dfbd6dd52b18923030a2dc0
17858906 4bbea45e006dc9b6a092fb3f
17858906 458dadf6f964a5200c401fe3
17858906 4c7b9cb7a868370484c1164d
17858906 4c7b9cb7a868370484c1164d
59041501 4b2aca24f964a520b0af24e3
8465550 3fd66200f964a52023e41ee3
8465550 4d8d308e788c5481f5e91bfd
8465550 4101a680f964a5205a0b1fe3
8465550 3fd66200f964a5209beb1ee3
8465550 4a975d8ff964a520792920e3
8465550 4c045624f56c2d7faa2b1e66
8465550 3fd66200f964a5200ae61ee3
8465550 4fc26f84e4b0519069079837
8465550 427c0500f964a52097211fe3
8465550 4b300112f964a52040f424e3
8465550 4f9dbe82e4b087d95e6a64e9
8593186 4bc347a8f8219c746bd4b510
5452211 4b4c4cc5f964a520b0b026e3
5452211 536b9404498e94dde66962d9
943321 4bdd54ceb0f5c928792b4ce3
943321 4bb37dbb715eef3bf16486bb
943321 53747243498e1b97e13963bf
943321 53747243498e1b97e13963bf
943321 4b719a22f964a52055502de3
943321 4af3e8e7f964a52099ef21e3
943321 4a688ba1f964a52088ca1fe3
943321 4d0a4b4ad4018cfa1c054728
943321 53316802498edaf0d1a42a36
10510000 51df1508498eba3c0d6b469a
12248640 4af6ea31f964a520190422e3
12248640 3fd66200f964a520ddf01ee3
12248640 4a6f7bd4f964a5204bd61fe3
12248640 49b7ed6df964a52030531fe3
12248640 49c170abf964a520a7551fe3
60531381 4ad4c019f964a5201ef120e3
60531381 4b8561e9f964a520535a31e3
60531381 4f89d434e4b060b7f7d398ae
60531381 4e86262182315e9e62ace51c
60531381 4da8800143a12d0c26532ae7
60531381 45e6e3c8f964a5205a431fe3
60531381 512b56c5e4b03158c73f18dc
60531381 4db19b6f4b22ba776d86428d
60531381 4b4fb528f964a520e11127e3
19275531 43a52546f964a520532c1fe3
19275531 4cb96143558576b0f7ae480e
3030805 4cead478e888f04d2c3c4f6b
3030805 4bc88d1f2f94d13a97cb137f
3030805 4b75f664f964a52072322ee3
16236549 5258427b498ea3f58e252101
16236549 4c66ed25aebea5937f9974d0
16236549 4b45bf32f964a520ca0f26e3
16236549 5258427b498ea3f58e252101
16236549 4d0e5d5abdbfa35df69f6e72
16236549 4b11d311f964a520758523e3
16236549 4acb60d2f964a52094c320e3
16236549 5258427b498ea3f58e252101
16236549 5258427b498ea3f58e252101
16236549 5258427b498ea3f58e252101
16236549 5245a8692fc693a677bb3460
54349767 5177d5d5f136d930b0dd93d9
4194988 5158756ee4b00f5fa1096e33
4194988 4b3f222cf964a52034a425e3
4194988 4b8fb628f964a520535e33e3
9406554 4b7cfb94f964a5200fab2fe3
73064286 51571517e4b03fe71b89117f
73064286 535fc0e011d27e45c84ace98
73064286 535e68dc498ee40d91ede789
73064286 535fc0e011d27e45c84ace98
73064286 5234762411d24cf7914edbd9
73064286 535e68dc498ee40d91ede789
73064286 535fc0e011d27e45c84ace98
73064286 4d2f35b0da7cb60c37e075d4
73064286 5234762411d24cf7914edbd9
73064286 535e68dc498ee40d91ede789
73064286 5234762411d24cf7914edbd9
73064286 535e68dc498ee40d91ede789
1205723 53734177498e4dfb5ef9a1f9
1205723 4a27db54f964a52032931fe3
199863 4ac525acf964a520a5b020e3
199863 449e9fb9f964a520c0341fe3
199863 4abc421df964a520ef8620e3
199863 51aa8258498e6e87c2039ac8
1915672 4bafca9df964a52022213ce3
1915672 4cf28f0cc9af6dcb7cdea07f
1915672 430a6700f964a52036271fe3
1915672 4b4bbe3ff964a52016a626e3
1915672 50671275e4b062f08ee5f32f
1915672 4fcbc69ce4b00a0e8542689d
1915672 46ac4856f964a52070491fe3
1915672 49e7923cf964a520c6641fe3
1915672 4aa4e77df964a520494720e3
1915672 3fd66200f964a520d6f01ee3
1915672 44d17cecf964a5202b361fe3
1915672 49e4b504f964a5201d631fe3
1915672 4b1a9b0df964a52042ed23e3
1915672 3fd66200f964a520c4f01ee3
77297743 4774fc45f964a5200f4d1fe3
77297743 4aeb9d6ef964a520d4c321e3
77297743 4b21751ef964a520243c24e3
24494006 4abbf425f964a520a58520e3
24494006 4e3c036d1f6e844231d12243
24494006 4b089061f964a520860e23e3
24494006 4b4618eaf964a520471626e3
24494006 4ae25f98f964a520c98d21e3
24494006 4ae31dd0f964a520969021e3
24494006 4b089061f964a520860e23e3
24494006 4add0ab7f964a520ae6321e3
24494006 4b4618eaf964a520471626e3
24494006 4b204607f964a520c82f24e3
24494006 4ee79ab830f888bdafd1caf4
24494006 4b5b2bbaf964a5205de828e3
24494006 4c93b42e38dd8cfa5428c262
24494006 4ad4bffff964a52048eb20e3
24494006 4bce454a68f976b05bd56583
24494006 4c425aec520fa593f827cbac
24494006 4c06cac42e80a5938ba974f9
24494006 4b089061f964a520860e23e3
24494006 4b805144f964a520646730e3
2401267 4b701b4ef964a52057072de3
7439101 42accc80f964a5203c251fe3
7439101 51ded36b498e99493eccf2ed
7439101 53129b2a498e813270e75459
7439101 52ceba8011d240cc1c538283
7439101 4b7dcf76f964a5201ed62fe3
7439101 4bf7e4b3b182c9b60465765a
7439101 51ded36b498e99493eccf2ed
7439101 519bfa44498e54dc97d6f69b
7439101 519bfa44498e54dc97d6f69b
7439101 53129b2a498e813270e75459
7439101 51ded36b498e99493eccf2ed
7439101 50590fefe4b0c2e0d8b6113a
7439101 51ded36b498e99493eccf2ed
7439101 4c4ec869db2c20a1fcfcf374
7439101 519bfa44498e54dc97d6f69b
7439101 50590fefe4b0c2e0d8b6113a
7439101 513b8581e4b07ef5bb533f3f
43506219 510a1327067d40401c798d2c
43506219 4ad8efc3f964a5202c1621e3
43506219 51563784e4b071544f8695ff
43506219 4afcc1cbf964a520a02522e3
43506219 4b36c6fdf964a520343c25e3
43506219 4b2bdcd7f964a5208cbc24e3
43506219 4ad8efc3f964a5202c1621e3
43506219 53359005498edfd9de6d60e5
38390638 4b28c757f964a520239524e3
572280 4b22a3bbf964a520d94a24e3
572280 4adbaabff964a520e62921e3
572280 4ee69c03775ba356dfd3d179
572280 4ad4c04ff964a52018f420e3
572280 4a65d6a4f964a520a1c71fe3
572280 43a52546f964a520532c1fe3
572280 4c4dc3d3ea24c9b6fa459d14
572280 4d6d3e88da06a1cdaad8a75b
572280 3fd66200f964a5201fe51ee3
572280 431e2d80f964a52079271fe3
1358817 4b24117bf964a520576024e3
1358817 508d31f3e4b0167a9e2c17e1
1358817 4b05884df964a5203bbd22e3
1358817 4b4f68aaf964a5204b0527e3
1358817 4e173fcbd22d512258776559
8224712 4ede62d4a17c4dbad13b5812
81686085 4b2ffef4f964a5201cf424e3
81686085 4c4b9c2242b4d13a8f6ae47e
81686085 4a020079f964a5201f711fe3
81686085 42911d00f964a520f5231fe3
81686085 4c4b9c2242b4d13a8f6ae47e
81686085 5145b7d0e4b0a40e44f11c5b
81686085 51e6e1fa498eb1a438fb0548
81686085 4c4b9c2242b4d13a8f6ae47e
81686085 4af70142f964a520bd0422e3
81686085 4c4b9c2242b4d13a8f6ae47e
81686085 5145b7d0e4b0a40e44f11c5b
81686085 4af70142f964a520bd0422e3
81686085 4dc2a52f7d8b686fa4812203
81686085 4bd23720462cb7130eeddb07
60484746 4d8e43d3c1b1721e9e5e2c46
60484746 4f4ae807e4b002a2ae26f2ee
82440826 4cd7cc5f1647a093278ede4c
82440826 4ed2c1bce3007feb80529c4e
82440826 4cd7cc5f1647a093278ede4c
82440826 51899390498e2671ccd049b6
82440826 4df42235d1649c8a28e5b832
82440826 4ee60559f9abfc722816ae08
82440826 4eac912b02d5cf33fa149b0d
82440826 51427f52e4b0158df2195f61
82440826 4c89807e6418a143c4edd7ce
82440826 53436183498ea5c31d7660e5
82440826 4c89807e6418a143c4edd7ce
82440826 52c8b33a498e0df473692fa7
82440826 4fd2c62ee4b05b989ca9bf85
82440826 4db559a793a017099de92701
82440826 5071ac02e4b09822b9429d79
82440826 530689e0498e99d2aaf1583e
82440826 4cd7cc5f1647a093278ede4c
34867536 4bef22392ff520a15a2ce8a2
34867536 4b4e2e32f964a5204de426e3
34867536 4d63b0db1a83f04d1500762b
34867536 4b575167f964a5200b3128e3
43451118 4d8258dd0d5b8cfa25775228
83192808 4bf444c56a31d13aeb8f952e
83192808 4e3364fab61cd25ad4a904fc
83192808 4da7ba754df0af29b6feba2f
83192808 4b4e4b60f964a52068e826e3
83192808 5227781411d299bd7945c60a
83192808 4e9246906da1ee43846afb95
83192808 506d0072e4b0860c5aaf47ad
76572592 4b26bfcef964a520638024e3
76572592 4ec1e719b6341cd41fad6078
1605229 50c84ec4e4b04f4ed2b191f1
2751776 533ac7d0498ee22cde4949b9
18178699 4a92cbecf964a520bb1d20e3
5158491 4dfddee4d22d879302fa11c2
5158491 4bd19414046076b004027271
5158491 4ade0f75f964a520957221e3
5158491 51d44395498e147a981eaa57
5158491 50586b67e4b0a29f0315c712
5158491 4ade0ef3f964a5208d7021e3
5158491 4ba1e1f0f964a52072d037e3
862021 4ef356e2c512c31f1bc1ea62
11193471 4a8cc725f964a5201f0f20e3
11193471 4afc92f4f964a5200a2422e3
11193471 4ad272e9f964a520b1e120e3
11193471 5184867d498e75945f2cbfe3
11193471 4b06fd17f964a520dbf422e3
11193471 50b53cede4b009224d6fc9a2
11193471 4b9c13a8f964a520ab4736e3
11193471 4aa0166cf964a5203d3e20e3
11193471 520d2dd211d2045b40a69cee
11193471 4aca4c36f964a52049c120e3
11193471 4b47abb9f964a520ee3926e3
11193471 50b53cede4b009224d6fc9a2
11193471 4b5b253ef964a5205ee628e3
11193471 4b589151f964a5208d5e28e3
11193471 4a7f727af964a52013f41fe3
11193471 4a99bb80f964a520203020e3
11193471 4b2db63bf964a520b7da24e3
11193471 4acfe446f964a520b7d620e3
11193471 50b53cede4b009224d6fc9a2
11193471 4a6fbb83f964a520ecd61fe3
6785165 4a6ca2b1f964a52015d11fe3
42116198 4c77d349f24737048a3767eb
5061013 4b2a050ef964a520bba424e3
5061013 4b05874ff964a5200d8b22e3
5061013 4b06834df964a5208dec22e3
5061013 52c627dc498ee21c45b36088
5061013 4b058746f964a520698822e3
5061013 52b7acf0498e59c7e90c43fd
5061013 4c4bfe6c6e209521852c27ec
5061013 4b058748f964a520e68822e3
5061013 519dd983498ede2f2d7f6db3
5061013 4b42c75af964a520d0d925e3
5061013 4f580d7de4b0b8ced71f4d35
5061013 4b064cd0f964a52083ea22e3
5061013 4cdf4b2c70bba1cdf20566c4
5061013 4c8b10001797236a54ff6788
5061013 523e811f11d23b2c4ebe097e
5061013 5201dff7498e26784a4e5490
5061013 4b05874af964a520818922e3
987280 4b59f117f964a52099a228e3
987280 535e142e498e9b2d667173e6
987280 51ac8037498e0f1345ba2ca5
987280 52dfd0b5498e70d74a564b66
987280 51ac8037498e0f1345ba2ca5
987280 52dfd0b5498e70d74a564b66
987280 51ac8037498e0f1345ba2ca5
987280 52dfd0b5498e70d74a564b66
987280 51ac8037498e0f1345ba2ca5
987280 52dfd0b5498e70d74a564b66
987280 51ac8037498e0f1345ba2ca5
987280 52dfd0b5498e70d74a564b66
18157175 4b5ab566f964a5209dd128e3
18157175 5375d550498e6672e57db796
18157175 4dcd6f69d164679b8ce63def
18157175 4d96f3b5647d8cfaab3cc73d
18157175 4bb4651e737d76b070593b7c
18157175 4b701f80f964a520ee072de3
18157175 4adcda9bf964a520954c21e3
18157175 4da9c1725da3ba8a47797e3d
18157175 4ba1e798f964a52056d137e3
18157175 4adcdaa3f964a520584e21e3
18157175 4ec2c6e6d3e330ed3362bc58
18157175 4ec2c6e6d3e330ed3362bc58
18157175 50c39d65e4b0e8ae08e962fd
18157175 4c0a6279bbc676b09cad49d5
18157175 4bcd5f2c8920b7131fae9fdc
18157175 4da404819935a09393b3d46f
18157175 4df0d0f2e4cdfec0ed2f1ed6
